,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN
,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-20 00:00:00-04:00,174.41749958516885,174.52694018569107,171.76109429733708,171.9998779296875,64189300,0.0,0.0,137.17257741453423,137.7119516944276,134.92515663926625,135.44456481933594,26315200,0.0,0.0,329.2486316275631,329.4471537101373,323.02535508266214,324.23626708984375,25012600,0.0,0.0,128.0500030517578,128.1699981689453,124.97000122070312,125.16999816894531,56343300,0.0,0.0
2023-10-23 00:00:00-04:00,170.03989138552444,173.12410000549235,169.06486968930292,172.11924743652344,55980100,0.0,0.0,134.88518810552807,137.50219499217107,133.79644130176317,136.34352111816406,26317900,0.0,0.0,323.04522338424306,330.2511454898498,321.9732827993013,326.8665466308594,24374700,0.0,0.0,124.62999725341797,127.87999725341797,123.9800033569336,126.55999755859375,48260000,0.0,0.0
2023-10-24 00:00:00-04:00,172.1689929614087,172.7858316385813,170.57713260476945,172.5570068359375,43816600,0.0,0.0,137.6719914020612,139.20023616728085,137.26245777444126,138.65086364746094,44814300,0.0,0.0,328.83175737255755,329.3677427796377,325.1593410549649,328.0675048828125,31153600,0.0,0.0,127.73999786376953,128.8000030517578,126.33999633789062,128.55999755859375,46477400,0.0,0.0
2023-10-25 00:00:00-04:00,171.00495537970454,172.17894065511763,169.78120643940753,170.2289276123047,57157000,0.0,0.0,128.01308318911006,128.1629051351139,124.92662155041005,125.46600341796875,84366200,0.0,0.0,342.44952546072614,343.6207572602337,335.1046629050586,338.1319580078125,55053800,0.0,0.0,126.04000091552734,126.33999633789062,120.79000091552734,121.38999938964844,74577500,0.0,0.0
2023-10-26 00:00:00-04:00,169.50262292880518,170.50749062478292,164.82655417657887,166.04034423828125,70625300,0.0,0.0,123.12867920869432,124.18746920062787,121.13097202021733,122.13981628417969,57061100,0.0,0.0,338.00292320069326,339.08479886651975,324.50423962992227,325.4471740722656,37828500,0.0,0.0,120.62999725341797,121.63999938964844,118.3499984741211,119.56999969482422,100419500,0.0,0.0
2023-10-27 00:00:00-04:00,166.06025811746898,168.09982452120383,165.98066357895524,167.36358642578125,58499100,0.0,0.0,122.73913053185565,123.16863789485521,120.07219318564019,122.02994537353516,44566500,0.0,0.0,327.96825083738605,334.21139808780646,325.9533757848623,327.3528747558594,29856500,0.0,0.0,126.19999694824219,130.02000427246094,125.5199966430664,127.73999786376953,125309300,0.0,0.0
2023-10-30 00:00:00-04:00,168.15951125981562,170.29855938255494,168.01026581195362,169.42303466796875,51131000,0.0,0.0,123.06875474082779,125.25624662741124,122.60928298586772,124.31732177734375,28940100,0.0,0.0,330.9260284377432,336.921037638267,329.3577828102495,334.7969665527344,22828100,0.0,0.0,129.72000122070312,133.0,128.55999755859375,132.7100067138672,72485500,0.0,0.0
2023-10-31 00:00:00-04:00,168.48785050428057,170.0299473577377,167.04522026417104,169.90061950683594,44846000,0.0,0.0,124.91663168261701,125.2262814878594,122.54935347277534,123.93775939941406,26292300,0.0,0.0,336.3255108784327,336.47438729264275,332.19650001311294,335.59100341796875,20265300,0.0,0.0,132.75,133.57000732421875,131.7100067138672,133.08999633789062,51589400,0.0,0.0
2023-11-01 00:00:00-04:00,170.12943912175612,173.34299094334614,169.25391434317544,173.08432006835938,56934900,0.0,0.0,123.92776955642827,126.3449935118221,123.5781723100942,126.30503845214844,30082400,0.0,0.0,337.25854792853954,344.8317087124147,337.1195763995562,343.49176025390625,28158800,0.0,0.0,133.9600067138672,137.35000610351562,133.7100067138672,137.0,61529400,0.0,0.0
2023-11-02 00:00:00-04:00,174.62643385748567,176.87492275709644,174.56674174580408,176.66600036621094,77334800,0.0,0.0,128.27278337764272,128.8321389807397,126.78449357903192,127.3438491821289,27124600,0.0,0.0,344.6530047712634,346.2311554187722,342.2014053977885,345.7249755859375,24348100,0.0,0.0,138.72999572753906,138.80999755859375,136.47000122070312,138.07000732421875,52236700,0.0,0.0
2023-11-03 00:00:00-04:00,173.35293714814614,175.91980400512907,172.46746880912187,175.7506561279297,79763700,0.0,0.0,127.87324734750763,129.3815108580686,127.71342710708744,128.95201110839844,26380100,0.0,0.0,347.02520380842185,351.74975071794626,344.74232101279864,350.17156982421875,23624000,0.0,0.0,138.99000549316406,139.49000549316406,137.4499969482422,138.60000610351562,44007200,0.0,0.0
2023-11-06 00:00:00-05:00,175.4820538657156,178.51651416370188,175.31292115784572,178.31753540039062,63841300,0.0,0.0,128.90205625451443,130.1905706536218,128.52248702070634,130.10067749023438,19052700,0.0,0.0,350.8167392378533,354.876264288635,350.7174781997219,353.873779296875,23828300,0.0,0.0,138.75999450683594,140.72999572753906,138.36000061035156,139.74000549316406,44970400,0.0,0.0
2023-11-07 00:00:00-05:00,178.26778904424575,181.51120213128718,178.05886665366,180.8943634033203,70530000,0.0,0.0,130.560158292108,131.75877954117206,129.73110799083722,130.81985473632812,29757300,0.0,0.0,356.7224079701727,359.7596080704009,354.965605650305,357.843994140625,25833900,0.0,0.0,140.5500030517578,143.3699951171875,140.5,142.7100067138672,53553500,0.0,0.0
2023-11-08 00:00:00-05:00,181.42166389578628,182.51605469721648,180.66552333290383,181.9589080810547,49340300,0.0,0.0,130.81986025720835,132.05844423691326,130.63007563018215,131.68885803222656,26425800,0.0,0.0,358.9854453710504,361.15913210438504,357.8638591225914,360.494140625,26767800,0.0,0.0,142.97000122070312,143.1199951171875,141.22000122070312,142.0800018310547,44521700,0.0,0.0
2023-11-09 00:00:00-05:00,182.02855674425712,183.1826396429678,180.88440228921007,181.48135375976562,53763500,0.0,0.0,131.80872765205595,132.39804761765248,129.9208949592849,130.0906982421875,23747800,0.0,0.0,359.600798335479,362.07226805792885,357.67524920435096,358.0028076171875,24847300,0.0,0.0,142.02000427246094,142.64999389648438,139.83999633789062,140.60000610351562,36235400,0.0,0.0
2023-11-10 00:00:00-05:00,183.27453648198352,185.8647137408318,182.83619738884556,185.69534301757812,66133400,0.24,0.0,129.95086767320913,132.64776951547282,129.2616562070234,132.43800354003906,26913300,0.0,0.0,358.79681326613644,367.3426826939886,358.37995931758695,366.9158935546875,28042100,0.0,0.0,140.4600067138672,143.64999389648438,139.91000366210938,143.55999755859375,49287800,0.0,0.0
2023-11-13 00:00:00-05:00,185.1175429542476,185.3267405684616,183.51362870714988,184.1013946533203,43627500,0.0,0.0,131.6289259384305,132.43799491428481,131.09953475074076,131.93856811523438,18324800,0.0,0.0,365.47674708793227,365.72488457766417,363.17402391356717,363.9482116699219,19986500,0.0,0.0,142.0800018310547,143.22999572753906,140.6699981689453,142.58999633789062,35680600,0.0,0.0
2023-11-14 00:00:00-05:00,186.99042643314226,187.3988801404597,185.59572499487004,186.73141479492188,60108400,0.0,0.0,134.03616599725586,135.54442943485125,133.1671682491184,133.46681213378906,32395200,0.0,0.0,368.2459516221875,369.17895096034954,364.61321531853474,367.5114440917969,27683900,0.0,0.0,145.0,147.25999450683594,144.67999267578125,145.8000030517578,56674600,0.0,0.0
2023-11-15 00:00:00-05:00,187.13987177614973,188.78362815723474,187.0701291024632,187.29925537109375,53790500,0.0,0.0,134.71538112641042,134.87520136147424,133.4168836300822,134.46566772460938,23861500,0.0,0.0,369.2618480370104,371.10179814180987,365.11450137215627,367.6606140136719,26860100,0.75,0.0,147.05999755859375,147.2899932861328,142.58999633789062,143.1999969482422,63875700,0.0,0.0
2023-11-16 00:00:00-05:00,188.85338872723497,190.23813359679093,187.93685316364744,188.99285888671875,54412900,0.0,0.0,135.03502988392535,137.0627016116886,134.16603206954036,136.7730255126953,28013200,0.0,0.0,368.943632873062,374.30435001625926,368.16787378879644,374.1253356933594,27182300,0.0,0.0,140.91000366210938,143.32000732421875,139.52000427246094,142.8300018310547,49653500,0.0,0.0
2023-11-17 00:00:00-05:00,189.53079624428992,189.66030966849544,187.85715445966235,188.97291564941406,50922700,0.0,0.0,135.84408812410376,135.90401690084525,133.4967760930879,135.15487670898438,37240600,0.0,0.0,371.5792022635868,372.3350809432151,365.005145947623,367.83966064453125,40157000,0.0,0.0,142.66000366210938,145.22999572753906,142.5399932861328,145.17999267578125,49636700,0.0,0.0
2023-11-20 00:00:00-05:00,189.1721570341783,191.18452507182084,189.16220030963925,190.72625732421875,46505100,0.0,0.0,133.53674810679135,136.5033446932468,133.46682103484048,136.09381103515625,27815500,0.0,0.0,369.2022053086174,376.810617053383,368.98339992208895,375.3883972167969,52465100,0.0,0.0,145.1300048828125,146.6300048828125,144.72999572753906,146.1300048828125,41951200,0.0,0.0
